Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-13 00:00:00+09:00,462028.56401955604,464971.42111522204,458104.7545586681,463990.46875,31850,0.0,0.0
2024-02-14 00:00:00+09:00,458104.75285016285,461538.0861156352,449766.657776873,451728.5625,42875,0.0,0.0
2024-02-15 00:00:00+09:00,456142.855638587,456142.855638587,450747.6175611413,451238.09375,22052,0.0,0.0
2024-02-16 00:00:00+09:00,455652.375,458104.75592034444,453199.9940796555,455652.375,34540,0.0,0.0
2024-02-19 00:00:00+09:00,455652.37800160085,460066.6636872999,454180.94943970116,459576.1875,21905,0.0,0.0
2024-02-20 00:00:00+09:00,458595.23658288043,459085.7127717391,450257.1413722826,451238.09375,47945,0.0,0.0
2024-02-21 00:00:00+09:00,455161.8929336188,465952.36884368304,454180.9405781584,458104.75,46560,0.0,0.0
2024-02-22 00:00:00+09:00,463009.53904555313,463009.53904555313,451238.1100867679,452219.0625,41962,0.0,0.0
2024-02-23 00:00:00+09:00,453200.0088996764,457123.81850053935,452219.0564994606,454671.4375,28725,0.0,0.0
2024-02-26 00:00:00+09:00,456633.3469158497,456633.3469158497,449766.6800449347,450257.15625,24209,0.0,0.0
2024-02-27 00:00:00+09:00,451238.1072210066,451238.1072210066,446333.3451859956,448295.25,26910,0.0,0.0
2024-02-28 00:00:00+09:00,450257.1398744542,451728.56843613536,448295.2351255459,449276.1875,18869,0.0,0.0
2024-02-29 00:00:00+09:00,447314.2826815642,450747.6159916201,438976.1875,438976.1875,66052,0.0,0.0
2024-03-04 00:00:00+09:00,443390.471661055,443880.9478465208,437014.28125,437014.28125,35213,0.0,0.0
2024-03-05 00:00:00+09:00,435052.375,439466.66065388947,435052.375,435052.375,32511,0.0,0.0
2024-03-06 00:00:00+09:00,435052.3930619266,435052.3930619266,426714.2975917431,427695.25,60208,0.0,0.0
2024-03-07 00:00:00+09:00,428676.20071709785,437995.2485587739,426714.29590832395,436033.34375,33912,0.0,0.0
2024-03-08 00:00:00+09:00,440938.1069474836,448785.7262035011,439466.67833698035,448295.25,50275,0.0,0.0
2024-03-11 00:00:00+09:00,446333.3408398004,447804.7694359756,439466.6740576497,442409.53125,24653,0.0,0.0
2024-03-12 00:00:00+09:00,445352.3675742574,446333.3199257426,440447.60581683164,445842.84375,20019,0.0,0.0
2024-03-13 00:00:00+09:00,447804.7528472222,447804.7528472222,441428.5625,441428.5625,20244,0.0,0.0
2024-03-14 00:00:00+09:00,445842.84375,453199.9863861386,443390.46287128713,445842.84375,61813,0.0,0.0
2024-03-15 00:00:00+09:00,441428.5862930078,444861.91974195343,438976.2052580466,441919.0625,31683,0.0,0.0
2024-03-18 00:00:00+09:00,445352.36602209945,448295.22306629835,441919.0328038674,443880.9375,28837,0.0,0.0
2024-03-19 00:00:00+09:00,438976.18007114955,443390.4656808036,435542.8468191964,439466.65625,33604,0.0,0.0
2024-03-20 00:00:00+09:00,442899.99082764506,442899.99082764506,428676.1815984073,431128.5625,48666,0.0,0.0
2024-03-21 00:00:00+09:00,435052.3734781993,437504.7543884485,431128.5640218007,433090.46875,40778,0.0,0.0
2024-03-22 00:00:00+09:00,429657.1576704546,434561.9197443182,429166.6814630682,431619.0625,34873,0.0,0.0
2024-03-25 00:00:00+09:00,443390.4717653509,464971.42393092107,443390.4717653509,447314.28125,132867,0.0,0.0
2024-03-26 00:00:00+09:00,449276.18138888886,451238.0861111111,441428.5625,441428.5625,44288,0.0,0.0
2024-03-27 00:00:00+09:00,440938.0937839674,457614.284205163,440447.6175951087,451238.09375,54622,0.0,0.0
2024-03-28 00:00:00+09:00,450257.12933168316,450257.12933168316,444861.89139851485,445842.84375,27768,0.0,0.0
2024-03-29 00:00:00+09:00,445842.84966122784,447314.2782079646,441428.5640210177,443390.46875,21866,0.0,0.0
2024-04-01 00:00:00+09:00,449276.1980321508,449276.1980321508,441428.5788525499,442409.53125,26228,0.0,0.0
2024-04-02 00:00:00+09:00,438976.2024076148,443880.9644456887,437995.25,437995.25,26251,0.0,0.0
2024-04-03 00:00:00+09:00,437504.74845157657,437504.74845157657,432599.9866976351,435542.84375,25399,0.0,0.0
2024-04-04 00:00:00+09:00,441919.0331398488,454671.41367440607,439466.6522678186,454180.9375,60679,0.0,0.0
2024-04-05 00:00:00+09:00,449276.1889945652,451728.5699388587,444371.42710597825,451238.09375,29469,0.0,0.0
2024-04-08 00:00:00+09:00,457123.8245661605,457614.3007727766,442409.538367679,452219.0625,34242,0.0,0.0
2024-04-09 00:00:00+09:00,452709.51355943497,462519.03714685503,452219.03738006396,460066.65625,56063,0.0,0.0
2024-04-11 00:00:00+09:00,454180.9596795551,465461.91224179027,453200.007282839,463009.53125,52019,0.0,0.0
2024-04-12 00:00:00+09:00,463009.52231668436,465461.9032611583,457614.2842388417,461538.09375,41851,0.0,0.0
2024-04-15 00:00:00+09:00,461047.62048969074,477233.33482603094,454180.9538015464,475761.90625,99807,0.0,0.0
2024-04-16 00:00:00+09:00,476742.86316337145,488023.81568678457,469385.72021331947,471347.625,89420,0.0,0.0
2024-04-17 00:00:00+09:00,471347.6070680628,475761.8926701571,465952.36910994764,468404.75,36445,0.0,0.0
2024-04-18 00:00:00+09:00,475271.4362089513,478704.7695974576,458104.76926641946,463009.53125,53649,0.0,0.0
2024-04-19 00:00:00+09:00,458104.76926641946,465461.91224179027,454671.43587791314,463009.53125,37022,0.0,0.0
2024-04-22 00:00:00+09:00,467423.80049097666,467914.2766719745,459085.7054140128,462028.5625,31964,0.0,0.0
2024-04-23 00:00:00+09:00,458595.2456324485,462519.05522074754,451728.5788529252,452709.53125,39719,0.0,0.0
2024-04-24 00:00:00+09:00,453690.47921240394,455652.38398737647,444371.4315312843,446823.8125,54268,0.0,0.0
2024-04-25 00:00:00+09:00,445842.84219613264,447804.7468922652,441919.0328038674,443880.9375,27363,0.0,0.0
2024-04-26 00:00:00+09:00,446823.79610148515,447314.2722772277,442899.98669554456,445842.84375,16392,0.0,0.0
2024-04-29 00:00:00+09:00,448785.7099075563,458595.2336213827,448295.233721865,457614.28125,39978,0.0,0.0
2024-04-30 00:00:00+09:00,456633.3423004315,459085.72330097086,452219.0564994606,454671.4375,58892,0.0,0.0
2024-05-02 00:00:00+09:00,453199.9985054348,456633.33182744565,450747.6175611413,451238.09375,21072,0.0,0.0
2024-05-03 00:00:00+09:00,455161.8898488121,456142.8421976242,451238.0804535637,454180.9375,16896,0.0,0.0
2024-05-07 00:00:00+09:00,462519.04020216706,472819.04003699793,458104.7545586681,463990.46875,53299,0.0,0.0
2024-05-08 00:00:00+09:00,469385.7215073529,483609.53125,469385.7215073529,483609.53125,111917,0.0,0.0
2024-05-09 00:00:00+09:00,482138.10410353536,489495.24709595955,479195.2469065656,485571.4375,72617,0.0,0.0
2024-05-10 00:00:00+09:00,489985.7008119335,490476.1769889224,479685.70109516615,487042.84375,37092,0.0,0.0
2024-05-13 00:00:00+09:00,487042.8496647267,489495.2305794534,482138.0878352733,484590.46875,28340,0.0,0.0
2024-05-14 00:00:00+09:00,487042.85412410623,487533.3303115424,479195.23512512766,480176.1875,25335,0.0,0.0
2024-05-16 00:00:00+09:00,487042.86433000973,505190.48364542803,481647.62615515565,504209.53125,99305,0.0,0.0
2024-05-17 00:00:00+09:00,498323.8154296875,508133.33935546875,492438.10107421875,502247.625,55049,0.0,0.0
2024-05-20 00:00:00+09:00,510095.22490530304,524809.5102391099,509114.27254971594,517942.84375,108569,0.0,0.0
2024-05-21 00:00:00+09:00,524809.5327048417,535600.0090782123,519904.770716946,526771.4375,110663,0.0,0.0
2024-05-22 00:00:00+09:00,525790.4792060491,527752.383979206,515000.00295368617,518923.8125,50869,0.0,0.0
2024-05-23 00:00:00+09:00,505190.48364542803,510095.2456225681,491457.15010943584,504209.53125,83726,0.0,0.0
2024-05-24 00:00:00+09:00,497342.8644820039,508133.34083171206,494400.0072957199,504209.53125,47369,0.0,0.0
2024-05-27 00:00:00+09:00,503228.583173077,511076.2024038462,493419.0591346154,510095.25,42071,0.0,0.0
2024-05-28 00:00:00+09:00,510095.2274951076,514019.0369373777,501266.65625,501266.65625,33423,0.0,0.0
2024-05-29 00:00:00+09:00,501266.6797772988,516961.91828304593,501266.6797772988,512057.15625,66917,0.0,0.0
2024-05-30 00:00:00+09:00,503228.56552224373,514019.0415860735,503228.56552224373,507152.375,39333,0.0,0.0
2024-05-31 00:00:00+09:00,512057.14433111955,516961.90625,500285.7157258064,516961.90625,57047,0.0,0.0
2024-06-03 00:00:00+09:00,511076.1858057229,511076.1858057229,485571.4241340362,488514.28125,78559,0.0,0.0
2024-06-04 00:00:00+09:00,484590.4747260956,494399.9985059761,478704.76045816735,492438.09375,51969,0.0,0.0
2024-06-05 00:00:00+09:00,487533.3378706544,491457.14743098157,478214.2901648773,479685.71875,41943,0.0,0.0
2024-06-07 00:00:00+09:00,479685.7259519038,491457.15480961924,479685.7259519038,489495.25,34937,0.0,0.0
2024-06-10 00:00:00+09:00,483119.0356045082,487533.3212090164,478214.27382172126,478704.75,45829,0.0,0.0
2024-06-11 00:00:00+09:00,480666.6622740964,494399.9954819277,479685.7099021084,488514.28125,34609,0.0,0.0
2024-06-12 00:00:00+09:00,487042.86316191446,490476.1965376782,479195.2440173116,481647.625,19361,0.0,0.0
2024-06-13 00:00:00+09:00,482138.0907371795,488514.2811538462,478214.28125,478214.28125,49707,0.0,0.0
2024-06-14 00:00:00+09:00,476252.3704053702,480176.17984228366,469385.70389077166,470366.65625,35740,0.0,0.0
2024-06-17 00:00:00+09:00,471838.1026554404,476252.38843911915,471347.6264572539,473309.53125,32092,0.0,0.0
2024-06-18 00:00:00+09:00,477723.82139201637,484590.4882292733,475271.44037871034,479195.25,36716,0.0,0.0
2024-06-19 00:00:00+09:00,483609.51789314515,488023.8035534274,481157.1369707661,486552.375,26658,0.0,0.0
2024-06-20 00:00:00+09:00,484590.47026209673,490476.1844758064,483609.51789314515,486552.375,30078,0.0,0.0
2024-06-21 00:00:00+09:00,488023.805064006,494399.9954819277,486061.9003200301,488514.28125,35373,0.0,0.0
2024-06-24 00:00:00+09:00,487042.84813262196,494399.9908536585,482628.5625,482628.5625,15181,0.0,0.0
2024-06-25 00:00:00+09:00,493419.05202205887,507152.3854779412,491457.1472426471,500285.71875,48623,0.0,0.0
2024-06-26 00:00:00+09:00,502247.61904761905,517942.8571428571,496361.90476190473,515000.0,72118,0.0,0.0
2024-06-27 00:00:00+09:00,517000.0,522000.0,511000.0,518000.0,48998,10000.0,0.0
2024-06-28 00:00:00+09:00,518000.0,518000.0,506000.0,515000.0,37509,0.0,0.0
2024-07-01 00:00:00+09:00,510000.0,515000.0,503000.0,511000.0,20207,0.0,0.0
2024-07-02 00:00:00+09:00,508000.0,532000.0,507000.0,522000.0,75038,0.0,0.0
2024-07-03 00:00:00+09:00,527000.0,532000.0,516000.0,518000.0,46231,0.0,0.0
2024-07-04 00:00:00+09:00,524000.0,535000.0,521000.0,534000.0,46937,0.0,0.0
2024-07-05 00:00:00+09:00,532000.0,538000.0,528000.0,532000.0,33160,0.0,0.0
2024-07-08 00:00:00+09:00,530000.0,538000.0,525000.0,530000.0,27214,0.0,0.0
2024-07-09 00:00:00+09:00,530000.0,537000.0,525000.0,532000.0,23848,0.0,0.0
2024-07-10 00:00:00+09:00,529000.0,533000.0,527000.0,530000.0,23621,0.0,0.0
2024-07-11 00:00:00+09:00,534000.0,539000.0,527000.0,539000.0,40288,0.0,0.0
2024-07-12 00:00:00+09:00,542000.0,543000.0,534000.0,541000.0,28966,0.0,0.0
2024-07-15 00:00:00+09:00,545000.0,549000.0,532000.0,533000.0,32335,0.0,0.0
2024-07-16 00:00:00+09:00,534000.0,539000.0,530000.0,533000.0,25001,0.0,0.0
2024-07-17 00:00:00+09:00,535000.0,537000.0,531000.0,537000.0,24493,0.0,0.0
2024-07-18 00:00:00+09:00,540000.0,540000.0,515000.0,518000.0,26690,0.0,0.0
2024-07-19 00:00:00+09:00,511000.0,523000.0,504000.0,520000.0,25056,0.0,0.0
2024-07-22 00:00:00+09:00,522000.0,522000.0,513000.0,514000.0,18131,0.0,0.0
2024-07-23 00:00:00+09:00,514000.0,518000.0,504000.0,505000.0,23059,0.0,0.0
2024-07-24 00:00:00+09:00,501000.0,503000.0,489000.0,490500.0,39077,0.0,0.0
2024-07-25 00:00:00+09:00,493500.0,494000.0,484500.0,488500.0,30020,0.0,0.0
2024-07-26 00:00:00+09:00,486500.0,499000.0,486500.0,495000.0,21787,0.0,0.0
2024-07-29 00:00:00+09:00,493000.0,499000.0,486500.0,495000.0,28747,0.0,0.0
2024-07-30 00:00:00+09:00,487500.0,493500.0,483000.0,485000.0,29759,0.0,0.0
2024-07-31 00:00:00+09:00,485000.0,491000.0,483000.0,484000.0,53040,0.0,0.0
2024-08-01 00:00:00+09:00,488500.0,506000.0,486500.0,489000.0,53024,0.0,0.0
2024-08-02 00:00:00+09:00,483000.0,487000.0,480000.0,482000.0,22693,0.0,0.0
2024-08-05 00:00:00+09:00,478000.0,478000.0,445000.0,454500.0,45968,0.0,0.0
2024-08-06 00:00:00+09:00,475000.0,478500.0,460000.0,467500.0,37870,0.0,0.0
2024-08-07 00:00:00+09:00,461000.0,510000.0,456000.0,508000.0,82476,0.0,0.0
2024-08-08 00:00:00+09:00,508000.0,522000.0,501000.0,515000.0,88941,0.0,0.0
2024-08-09 00:00:00+09:00,514000.0,521000.0,507000.0,514000.0,38910,0.0,0.0
2024-08-12 00:00:00+09:00,519000.0,522000.0,512000.0,518000.0,25981,0.0,0.0
2024-08-13 00:00:00+09:00,516000.0,520000.0,503000.0,510000.0,40307,0.0,0.0
2024-08-14 00:00:00+09:00,512000.0,516000.0,506000.0,512000.0,29548,0.0,0.0
2024-08-16 00:00:00+09:00,520000.0,521000.0,514000.0,519000.0,32779,0.0,0.0
2024-08-19 00:00:00+09:00,519000.0,533000.0,519000.0,526000.0,33583,0.0,0.0
2024-08-20 00:00:00+09:00,528000.0,534000.0,526000.0,532000.0,28667,0.0,0.0
2024-08-21 00:00:00+09:00,533000.0,538000.0,529000.0,533000.0,25182,0.0,0.0
2024-08-22 00:00:00+09:00,535000.0,537000.0,531000.0,535000.0,20717,0.0,0.0
2024-08-23 00:00:00+09:00,536000.0,539000.0,533000.0,534000.0,23430,0.0,0.0
2024-08-26 00:00:00+09:00,536000.0,545000.0,536000.0,542000.0,37039,0.0,0.0
2024-08-27 00:00:00+09:00,545000.0,550000.0,540000.0,545000.0,46150,0.0,0.0
2024-08-28 00:00:00+09:00,545000.0,557000.0,536000.0,539000.0,33335,0.0,0.0
2024-08-29 00:00:00+09:00,544000.0,551000.0,537000.0,547000.0,32828,0.0,0.0
2024-08-30 00:00:00+09:00,550000.0,552000.0,531000.0,535000.0,40374,0.0,0.0
2024-09-02 00:00:00+09:00,533000.0,544000.0,526000.0,542000.0,25359,0.0,0.0
2024-09-03 00:00:00+09:00,542000.0,555000.0,541000.0,548000.0,25807,0.0,0.0
2024-09-04 00:00:00+09:00,543000.0,547000.0,534000.0,535000.0,22540,0.0,0.0
2024-09-05 00:00:00+09:00,537000.0,545000.0,531000.0,539000.0,27951,0.0,0.0
2024-09-06 00:00:00+09:00,544000.0,551000.0,529000.0,531000.0,20376,0.0,0.0
2024-09-09 00:00:00+09:00,524000.0,534000.0,517000.0,529000.0,21950,0.0,0.0
2024-09-10 00:00:00+09:00,531000.0,540000.0,525000.0,535000.0,26124,0.0,0.0
2024-09-11 00:00:00+09:00,540000.0,555000.0,537000.0,548000.0,63819,0.0,0.0
2024-09-12 00:00:00+09:00,549000.0,556000.0,522000.0,556000.0,87429,0.0,0.0
2024-09-13 00:00:00+09:00,660000.0,690000.0,655000.0,666000.0,586718,0.0,0.0
2024-09-19 00:00:00+09:00,679000.0,720000.0,667000.0,707000.0,518279,0.0,0.0
2024-09-20 00:00:00+09:00,720000.0,753000.0,711000.0,735000.0,386546,0.0,0.0
2024-09-23 00:00:00+09:00,723000.0,737000.0,694000.0,723000.0,285986,0.0,0.0
2024-09-24 00:00:00+09:00,710000.0,715000.0,682000.0,699000.0,205327,0.0,0.0
2024-09-25 00:00:00+09:00,699000.0,719000.0,691000.0,704000.0,186765,0.0,0.0
2024-09-26 00:00:00+09:00,745000.0,747000.0,703000.0,713000.0,394552,0.0,0.0
2024-09-27 00:00:00+09:00,718000.0,723000.0,706000.0,711000.0,210122,0.0,0.0
2024-09-30 00:00:00+09:00,706000.0,712000.0,671000.0,688000.0,321148,0.0,0.0
2024-10-02 00:00:00+09:00,677000.0,740000.0,664000.0,713000.0,786261,0.0,0.0
2024-10-04 00:00:00+09:00,751000.0,791000.0,748000.0,776000.0,1230027,0.0,0.0
2024-10-07 00:00:00+09:00,777000.0,783000.0,777000.0,780000.0,153199,0.0,0.0
2024-10-08 00:00:00+09:00,778000.0,778000.0,752000.0,776000.0,116604,0.0,0.0
2024-10-10 00:00:00+09:00,761000.0,789000.0,761000.0,789000.0,182312,0.0,0.0
2024-10-11 00:00:00+09:00,797000.0,801000.0,769000.0,794000.0,350083,0.0,0.0
2024-10-14 00:00:00+09:00,800000.0,820000.0,779000.0,794000.0,392948,0.0,0.0
2024-10-15 00:00:00+09:00,803000.0,831000.0,797000.0,817000.0,254564,0.0,0.0
2024-10-16 00:00:00+09:00,820000.0,821000.0,803000.0,809000.0,138790,0.0,0.0
2024-10-17 00:00:00+09:00,814000.0,815000.0,783000.0,794000.0,179005,0.0,0.0
2024-10-18 00:00:00+09:00,799000.0,838000.0,798000.0,824000.0,266287,0.0,0.0
2024-10-21 00:00:00+09:00,827000.0,889000.0,761000.0,877000.0,638694,0.0,0.0
2024-10-22 00:00:00+09:00,868000.0,876000.0,852000.0,874000.0,104732,0.0,0.0
2024-10-23 00:00:00+09:00,870000.0,886000.0,869000.0,876000.0,105190,0.0,0.0
2024-10-24 00:00:00+09:00,857000.0,1138000.0,856000.0,1138000.0,140997,0.0,0.0
2024-10-25 00:00:00+09:00,1251000.0,1470000.0,1180000.0,1253000.0,344643,0.0,0.0
2024-10-28 00:00:00+09:00,1300000.0,1400000.0,1201000.0,1301000.0,123538,0.0,0.0
2024-10-29 00:00:00+09:00,1335000.0,1543000.0,1319000.0,1543000.0,119585,0.0,0.0
2024-10-30 00:00:00+09:00,1486000.0,1519000.0,1081000.0,1081000.0,225350,0.0,0.0
2024-10-31 00:00:00+09:00,864000.0,1084000.0,830000.0,998000.0,659633,0.0,0.0
2024-11-01 00:00:00+09:00,1009000.0,1070000.0,970000.0,1004000.0,149652,0.0,0.0
2024-11-04 00:00:00+09:00,1011000.0,1106000.0,991000.0,1085000.0,105027,0.0,0.0
2024-11-05 00:00:00+09:00,1099000.0,1293000.0,1099000.0,1257000.0,151402,0.0,0.0
2024-11-06 00:00:00+09:00,1280000.0,1327000.0,1156000.0,1230000.0,112650,0.0,0.0
2024-11-07 00:00:00+09:00,1194000.0,1288000.0,1194000.0,1230000.0,48284,0.0,0.0
2024-11-08 00:00:00+09:00,1258000.0,1266000.0,1023000.0,1146000.0,94253,0.0,0.0
2024-11-11 00:00:00+09:00,1070000.0,1167000.0,971000.0,1125000.0,69400,0.0,0.0
2024-11-12 00:00:00+09:00,1104000.0,1197000.0,1070000.0,1142000.0,59200,0.0,0.0
2024-11-13 00:00:00+09:00,1160000.0,1215000.0,935000.0,981000.0,123586,0.0,0.0
2024-11-14 00:00:00+09:00,951000.0,1070000.0,934000.0,1025000.0,179519,0.0,0.0
2024-11-15 00:00:00+09:00,1035000.0,1053000.0,999000.0,1033000.0,35889,0.0,0.0
2024-11-18 00:00:00+09:00,1020000.0,1024000.0,982000.0,1006000.0,33717,0.0,0.0
2024-11-19 00:00:00+09:00,997000.0,1017000.0,978000.0,1002000.0,31577,0.0,0.0
2024-11-20 00:00:00+09:00,990000.0,1012000.0,982000.0,1008000.0,19015,0.0,0.0
2024-11-21 00:00:00+09:00,988000.0,1003000.0,951000.0,957000.0,35899,0.0,0.0
2024-11-22 00:00:00+09:00,970000.0,970000.0,912000.0,946000.0,29699,0.0,0.0
2024-11-25 00:00:00+09:00,940000.0,940000.0,898000.0,903000.0,80832,0.0,0.0
2024-11-26 00:00:00+09:00,894000.0,944000.0,894000.0,941000.0,37844,0.0,0.0
2024-11-27 00:00:00+09:00,937000.0,1033000.0,937000.0,1019000.0,52667,0.0,0.0
2024-11-28 00:00:00+09:00,1029000.0,1205000.0,1029000.0,1143000.0,86833,0.0,0.0
2024-11-29 00:00:00+09:00,1154000.0,1218000.0,1149000.0,1180000.0,49097,0.0,0.0
2024-12-02 00:00:00+09:00,1235000.0,1534000.0,1228000.0,1411000.0,133739,0.0,0.0
2024-12-03 00:00:00+09:00,1450000.0,1642000.0,1420000.0,1542000.0,116463,0.0,0.0
2024-12-04 00:00:00+09:00,1604000.0,1720000.0,1580000.0,1671000.0,85292,0.0,0.0
2024-12-05 00:00:00+09:00,1731000.0,2000000.0,1711000.0,2000000.0,95215,0.0,0.0
2024-12-06 00:00:00+09:00,2124000.0,2407000.0,1736000.0,1813000.0,250745,0.0,0.0
2024-12-09 00:00:00+09:00,1845000.0,1930000.0,1475000.0,1535000.0,125038,0.0,0.0
2024-12-10 00:00:00+09:00,1511000.0,1664000.0,1446000.0,1532000.0,109717,0.0,0.0
2024-12-11 00:00:00+09:00,1534000.0,1565000.0,1400000.0,1402000.0,73976,0.0,0.0
2024-12-12 00:00:00+09:00,1370000.0,1397000.0,1283000.0,1361000.0,176712,0.0,0.0
2024-12-13 00:00:00+09:00,1345000.0,1372000.0,1222000.0,1225000.0,86832,0.0,0.0
2024-12-16 00:00:00+09:00,1221000.0,1260000.0,1165000.0,1166000.0,61990,0.0,0.0
2024-12-17 00:00:00+09:00,1167000.0,1195000.0,1100000.0,1112000.0,51803,0.0,0.0
2024-12-18 00:00:00+09:00,1123000.0,1136000.0,1066000.0,1066000.0,51163,0.0,0.0
2024-12-19 00:00:00+09:00,1055000.0,1107000.0,1020000.0,1066000.0,51230,0.0,0.0
2024-12-20 00:00:00+09:00,1020000.0,1024000.0,990000.0,991000.0,158689,0.0,0.0
2024-12-23 00:00:00+09:00,992000.0,1126000.0,982000.0,1102000.0,87083,0.0,0.0
2024-12-24 00:00:00+09:00,1128000.0,1155000.0,1044000.0,1134000.0,91935,0.0,0.0
2024-12-26 00:00:00+09:00,1139000.0,1260000.0,1138000.0,1219000.0,98562,0.0,0.0
2024-12-27 00:00:00+09:00,1220000.0,1228000.0,1027000.0,1027000.0,61976,0.0,0.0
2024-12-30 00:00:00+09:00,1025000.0,1095000.0,1002000.0,1006000.0,52413,0.0,0.0
2025-01-02 00:00:00+09:00,1019000.0,1030000.0,951000.0,957000.0,38685,0.0,0.0
2025-01-03 00:00:00+09:00,957000.0,981000.0,939000.0,948000.0,36677,0.0,0.0
2025-01-06 00:00:00+09:00,950000.0,959000.0,917000.0,931000.0,41820,0.0,0.0
2025-01-07 00:00:00+09:00,931000.0,946000.0,926000.0,932000.0,29194,0.0,0.0
2025-01-08 00:00:00+09:00,925000.0,927000.0,890000.0,902000.0,47658,0.0,0.0
2025-01-09 00:00:00+09:00,900000.0,929000.0,886000.0,927000.0,84336,0.0,0.0
2025-01-10 00:00:00+09:00,918000.0,924000.0,870000.0,875000.0,37499,0.0,0.0
2025-01-13 00:00:00+09:00,876000.0,881000.0,833000.0,843000.0,41320,0.0,0.0
2025-01-14 00:00:00+09:00,843000.0,845000.0,816000.0,837000.0,37257,0.0,0.0
2025-01-15 00:00:00+09:00,841000.0,843000.0,817000.0,829000.0,30666,0.0,0.0
2025-01-16 00:00:00+09:00,830000.0,834000.0,808000.0,817000.0,30081,0.0,0.0
2025-01-17 00:00:00+09:00,809000.0,863000.0,808000.0,840000.0,68053,0.0,0.0
2025-01-20 00:00:00+09:00,860000.0,927000.0,826000.0,830000.0,107580,0.0,0.0
2025-01-21 00:00:00+09:00,843000.0,851000.0,759000.0,759000.0,57771,0.0,0.0
2025-01-22 00:00:00+09:00,755000.0,779000.0,739000.0,759000.0,83884,0.0,0.0
2025-01-23 00:00:00+09:00,775000.0,780000.0,749000.0,757000.0,58612,0.0,0.0
2025-01-24 00:00:00+09:00,767000.0,862000.0,754000.0,845000.0,98923,0.0,0.0
2025-01-31 00:00:00+09:00,860000.0,861000.0,810000.0,824000.0,35526,0.0,0.0
2025-02-03 00:00:00+09:00,807000.0,808000.0,777000.0,789000.0,21922,0.0,0.0
2025-02-04 00:00:00+09:00,786000.0,812000.0,782000.0,799000.0,34134,0.0,0.0
2025-02-05 00:00:00+09:00,798000.0,811000.0,787000.0,795000.0,21145,0.0,0.0
2025-02-06 00:00:00+09:00,803000.0,811000.0,783000.0,790000.0,23450,0.0,0.0
2025-02-07 00:00:00+09:00,788000.0,797000.0,780000.0,784000.0,23523,0.0,0.0
2025-02-10 00:00:00+09:00,785000.0,785000.0,751000.0,760000.0,22697,0.0,0.0
2025-02-11 00:00:00+09:00,761000.0,800000.0,760000.0,789000.0,25561,0.0,0.0
2025-02-12 00:00:00+09:00,798000.0,825000.0,786000.0,790000.0,35715,0.0,0.0
2025-02-13 00:00:00+09:00,800000.0,800000.0,760000.0,778000.0,78016,0.0,0.0
2025-02-14 00:00:00+09:00,780000.0,804000.0,765000.0,796000.0,20623,0.0,0.0
2025-02-17 00:00:00+09:00,806000.0,836000.0,795000.0,813000.0,33415,0.0,0.0
2025-02-18 00:00:00+09:00,821000.0,832000.0,806000.0,814000.0,29635,0.0,0.0
2025-02-19 00:00:00+09:00,812000.0,849000.0,811000.0,840000.0,35828,0.0,0.0
